material_id,m3gnet_energy,m3gnet_volume,n_sites,e_form_per_atom_m3gnet,e_form_per_atom_m3gnet_uncorrected,e_form_per_atom_m3gnet_megnet_old,e_form_per_atom_m3gnet_megnet
wbm-3-79092,-33.8857,99.674,5,-0.518,-0.518,-0.4318,-0.4318
wbm-3-79093,-30.2658,70.2436,4,-0.745,-0.745,-0.7582,-0.7582
wbm-3-79094,-37.5583,68.5539,4,-0.6061,-0.6061,-0.5612,-0.5612
wbm-3-79095,-33.441,81.1082,4,-0.6877,-0.6877,-0.7805,-0.7805
wbm-3-79096,-27.6601,72.2686,4,-0.5053,-0.5053,-0.4773,-0.4773
wbm-3-79097,-31.1942,74.3043,4,-0.8605,-0.8605,-0.8568,-0.8568
wbm-3-79098,-36.6872,74.2911,4,-0.5299,-0.5299,-0.5671,-0.5671
wbm-3-79099,-40.9726,101.3842,6,-0.3408,-0.3408,-0.3623,-0.3623
wbm-3-79100,-67.8374,232.5953,11,-0.525,-0.525,-0.4426,-0.4426
wbm-3-79101,-74.8425,196.9462,11,-0.5085,-0.5085,-0.4127,-0.4127
wbm-3-79102,-62.5193,121.0899,8,-0.3027,-0.3027,-0.3225,-0.3225
wbm-3-79103,-42.2196,129.2751,6,-0.4359,-0.4359,-0.477,-0.477
wbm-3-79104,-38.4305,159.371,8,-0.3644,-0.3644,-0.2798,-0.2798
wbm-3-79105,-38.4288,160.3163,8,-0.3641,-0.3641,-0.2778,-0.2778
wbm-3-79106,-54.7538,170.7212,9,-0.4721,-0.4721,-0.4156,-0.4156
wbm-3-79107,-57.6356,261.1501,12,-0.3165,-0.3165,-0.1804,-0.1804
wbm-3-79108,-81.9617,234.5519,12,-0.6089,-0.6089,-0.5537,-0.5537
wbm-3-79109,-48.5418,184.9183,8,-0.2334,-0.2334,-0.1083,-0.1083
wbm-3-79110,-62.4546,186.3396,9,-0.3979,-0.3979,-0.4393,-0.4393
wbm-3-79111,-31.6975,65.6296,4,-0.9109,-0.9109,-0.9647,-0.9647
wbm-3-79112,-53.1513,160.0772,8,-0.6611,-0.6611,-0.5433,-0.5433
wbm-3-79113,-44.304,121.397,6,-0.7435,-0.7435,-0.6353,-0.6353
wbm-3-79114,-88.0284,232.8205,12,-0.6952,-0.6952,-0.66,-0.66
wbm-3-79115,-88.0284,232.8191,12,-0.6952,-0.6952,-0.66,-0.66
wbm-3-79116,-44.4524,116.4486,6,-0.7682,-0.7682,-0.7786,-0.7786
wbm-3-79117,-63.115,390.8534,12,-1.0977,-0.8867,-0.8322,-1.0432000000000001
wbm-3-79118,-78.2798,249.0861,12,-0.4318,-0.4318,-0.3695,-0.3695
wbm-3-79119,-34.8999,71.8306,4,-0.769,-0.769,-0.7628,-0.7628
wbm-3-79120,-34.9544,76.5049,4,-0.4812,-0.4812,-0.4575,-0.4575
wbm-3-79121,-33.5722,82.0807,4,-0.4733,-0.4733,-0.5167,-0.5167
wbm-3-79122,-63.0581,145.2771,8,-0.4202,-0.4202,-0.468,-0.468
wbm-3-79123,-34.0747,72.0993,4,-0.6143,-0.6143,-0.5989,-0.5989
wbm-3-79124,-31.522,72.1867,4,-0.1782,-0.1782,-0.1711,-0.1711
wbm-3-79125,-31.5241,72.1467,4,-0.1787,-0.1787,-0.1726,-0.1726
wbm-3-79126,-41.731,67.8518,4,-0.0917,-0.0917,-0.0369,-0.0369
wbm-3-79127,-40.0612,74.1005,4,-0.4183,-0.4183,-0.447,-0.447
wbm-3-79128,-39.8878,72.158,4,-0.375,-0.375,-0.3829,-0.3829
wbm-3-79129,-40.0376,73.461,4,-0.4124,-0.4124,-0.4798,-0.4798
wbm-3-79130,-74.105,126.898,8,-0.1704,-0.1704,-0.156,-0.156
wbm-3-79131,-63.284,232.0683,11,-0.1026,-0.1026,0.0344,0.0344
wbm-3-79132,-72.7118,234.2768,11,-0.2735,-0.2735,-0.1989,-0.1989
wbm-3-79133,-91.2386,275.1329,12,-0.3658,-0.3658,-0.2782,-0.2782
wbm-3-79134,-49.7184,162.3923,8,-0.3834,-0.3834,-0.2401,-0.2401
wbm-3-79135,-44.1677,116.1151,6,-0.5034,-0.5034,-0.4052,-0.4052
wbm-3-79136,-87.8567,236.4103,12,-0.4635,-0.4635,-0.3634,-0.3634
wbm-3-79137,-44.1743,115.912,6,-0.5044,-0.5044,-0.4187,-0.4187
wbm-3-79138,-44.7851,131.7898,6,-0.2859,-0.2859,-0.2428,-0.2428
wbm-3-79139,-89.0837,253.748,12,-0.2454,-0.2454,-0.1312,-0.1312
wbm-3-79140,-44.9882,124.4778,6,-0.3198,-0.3198,-0.2779,-0.2779
wbm-3-79141,-32.8914,65.1279,4,-0.7319,-0.7319,-0.8022,-0.8022
wbm-3-79142,-55.7448,164.4584,8,-0.5078,-0.5078,-0.4024,-0.4024
wbm-3-79143,-47.4766,115.0089,6,-0.6355,-0.6355,-0.594,-0.594
wbm-3-79144,-47.1233,118.8036,6,-0.5766,-0.5766,-0.4707,-0.4707
wbm-3-79145,-47.2604,126.583,6,-0.5995,-0.5995,-0.667,-0.667
wbm-3-79146,-94.1991,241.174,12,-0.5727,-0.5727,-0.4974,-0.4974
wbm-3-79147,-47.4751,115.4047,6,-0.6353,-0.6353,-0.6017,-0.6017
wbm-3-79148,-38.1085,73.9026,4,-0.6161,-0.6161,-0.6399,-0.6399
wbm-3-79149,-76.708,141.7217,8,-0.6775,-0.6775,-0.6668,-0.6668
wbm-3-79150,-35.0773,127.8127,6,-0.5934,-0.5294,-0.3987,-0.4627
wbm-3-79151,-30.4679,239.886,6,-0.618,-0.554,-0.5506,-0.6146
wbm-3-79152,-97.0503,272.0596,12,-0.6069,-0.5429,-0.5266,-0.5906
wbm-3-79153,-32.4091,72.5848,4,-0.5139,-0.5139,-0.3328,-0.3328
wbm-3-79154,-100.9485,234.3879,12,-0.5083,-0.4443,-0.3539,-0.4179
wbm-3-79155,-42.4166,121.9701,6,-0.8842,-0.8202,-0.8439,-0.9078999999999999
wbm-3-79156,-84.7843,241.2061,12,-0.8802,-0.8162,-0.7871,-0.8511
wbm-3-79157,-84.4384,237.8267,12,-0.8513,-0.7873,-0.7573,-0.8212999999999999
wbm-3-79158,-102.3248,255.4443,12,-0.4129,-0.3489,-0.4121,-0.4761
wbm-3-79159,-84.7542,265.7881,12,-0.8205,-0.7245,-0.6557,-0.7516999999999999
wbm-3-79160,-29.1024,84.3707,4,-0.9236,-0.9236,-0.9911,-0.9911
wbm-3-79161,-22.7235,110.7986,4,-0.5088,-0.5088,-0.4375,-0.4375
wbm-3-79162,-65.3078,251.2534,10,-0.789,-0.789,-0.818,-0.818
wbm-3-79163,-51.1061,171.3606,8,-0.7288,-0.7288,-0.4491,-0.4491
wbm-3-79164,-20.571,92.3104,4,-0.6161,-0.6161,-0.476,-0.476
wbm-3-79165,-72.2082,238.4756,11,-0.3863,-0.3863,-0.2645,-0.2645
wbm-3-79166,-72.2046,238.0967,11,-0.386,-0.386,-0.2628,-0.2628
wbm-3-79167,-78.1492,232.4734,11,-0.0577,-0.0577,0.1427,0.1427
wbm-3-79168,-78.1493,232.4796,11,-0.0577,-0.0577,0.1431,0.1431
wbm-3-79169,-34.8235,123.9325,6,-0.5268,-0.5268,-0.355,-0.355
wbm-3-79170,-22.924,232.4438,6,-0.9644,-0.7118,-0.5707,-0.823367
wbm-3-79171,-94.3718,238.2498,12,-0.7324,-0.7324,-0.656,-0.656
wbm-3-79172,-47.2557,118.4108,6,-0.7441,-0.7441,-0.619,-0.619
wbm-3-79173,-50.4406,121.5215,6,-0.4785,-0.4785,-0.2534,-0.2534
wbm-3-79174,-100.9269,233.9567,12,-0.4823,-0.4823,-0.3289,-0.3289
wbm-3-79175,-50.6544,116.8065,6,-0.5142,-0.5142,-0.4194,-0.4194
wbm-3-79176,-56.5703,154.7887,8,-0.8965,-0.8965,-0.8396,-0.8396
wbm-3-79177,-56.6029,157.4283,8,-0.9006,-0.9006,-0.9184,-0.9184
wbm-3-79178,-42.7371,124.9233,6,-0.9135,-0.9135,-0.7677,-0.7677
wbm-3-79179,-84.1438,237.4799,12,-0.8026,-0.8026,-0.7375,-0.7375
wbm-3-79180,-42.6817,121.1131,6,-0.9042,-0.9042,-0.7929,-0.7929
wbm-3-79181,-50.629,130.3269,6,-0.2998,-0.2998,-0.2924,-0.2924
wbm-3-79182,-35.5872,148.6747,6,-0.8383,-0.6977,-0.7266,-0.867267
wbm-3-79183,-42.7635,170.5962,6,-0.4702,-0.4702,-0.3366,-0.3366
wbm-3-79184,-27.5062,91.4027,4,-0.5979,-0.5979,-0.3348,-0.3348
wbm-3-79185,-13.7761,43.9708,2,-0.6094,-0.6094,-0.4026,-0.4026
wbm-3-79186,-27.8542,77.9438,4,-0.2252,-0.2252,-0.1694,-0.1694
wbm-3-79187,-40.7627,69.6746,4,-0.6701,-0.6701,-0.6103,-0.6103
wbm-3-79188,-37.5072,167.729,6,-0.5605,-0.5605,-0.478,-0.478
wbm-3-79189,-19.6593,139.0445,4,-1.1934,-0.9824,-1.0434,-1.2544000000000002
wbm-3-79190,-39.3183,277.8032,8,-1.1934,-0.9824,-1.0438,-1.2548000000000001
wbm-3-79191,-43.5442,405.7881,10,-1.0984,-0.778,-0.7847,-1.1051
wbm-3-79192,-54.358,434.5246,12,-1.0497,-0.8387,-0.8306,-1.0416
wbm-3-79193,-47.5013,443.236,12,-0.9733,-0.7623,-0.7098,-0.9208
wbm-3-79194,-60.6113,398.0923,12,-1.1046,-0.8936,-0.8912,-1.1022
wbm-3-79195,-34.3688,162.439,6,-0.6751,-0.5345,-0.4922,-0.6328670000000001
wbm-3-79196,-53.4682,195.1308,8,-1.049,-0.838,-0.8291,-1.0401
wbm-3-79197,-18.1897,115.543,4,-0.1989,-0.1989,-0.1852,-0.1852
wbm-3-79198,-54.1187,289.0897,12,-0.0856,-0.0856,-0.05,-0.05
wbm-3-79199,-11.3226,44.9168,2,-0.2062,-0.2062,-0.0366,-0.0366
wbm-3-79200,-37.0034,160.8716,6,-0.5294,-0.5294,-0.4638,-0.4638
wbm-3-79201,-29.4229,79.5269,4,-1.0644,-1.0644,-1.0779,-1.0779
wbm-3-79202,-31.0878,180.7256,6,-0.5222,-0.5222,-0.5073,-0.5073
wbm-3-79203,-11.9872,97.0134,4,-0.3231,-0.3231,-0.4191,-0.4191
wbm-3-79204,-26.3219,78.3446,4,-1.0232,-1.0232,-1.0126,-1.0126
wbm-3-79205,-15.8556,99.5598,4,-0.2608,-0.2608,-0.254,-0.254
wbm-4-1,-12.5538,83.2411,4,0.0245,0.0245,-0.0278,-0.0278
wbm-4-2,-22.2057,114.9963,4,-0.1364,-0.1364,-0.2177,-0.2177
wbm-4-3,-32.8044,297.5039,10,-0.2786,-0.2786,-0.3217,-0.3217
wbm-4-4,-12.7784,116.162,4,-0.14,-0.14,-0.1532,-0.1532
wbm-4-5,-14.8744,141.799,6,-0.2507,-0.2507,-0.2217,-0.2217
wbm-4-6,-12.4356,93.4321,4,-0.2666,-0.2666,-0.2731,-0.2731
wbm-4-7,-65.0215,265.2023,10,0.5226,0.5226,0.1055,0.1055
wbm-4-8,-37.534,259.0396,10,-0.1864,-0.1864,-0.1697,-0.1697
wbm-4-9,-45.2113,268.5398,10,-0.2723,-0.2723,-0.2069,-0.2069
wbm-4-10,-23.956,143.1139,6,-0.1266,-0.1266,-0.1509,-0.1509
wbm-4-11,-34.0995,239.031,10,-0.3734,-0.3734,-0.3662,-0.3662
wbm-4-12,-41.5234,248.8265,10,-0.4341,-0.4341,-0.3759,-0.3759
wbm-4-13,-37.9975,244.625,10,-0.3515,-0.3515,-0.3402,-0.3402
wbm-4-14,-34.0623,233.5873,10,-0.3854,-0.3854,-0.3617,-0.3617
wbm-4-15,-41.2939,241.8619,10,-0.4268,-0.4268,-0.3676,-0.3676
wbm-4-16,-37.7533,239.5472,10,-0.3427,-0.3427,-0.3259,-0.3259
wbm-4-17,-71.5656,248.0082,10,-0.3323,-0.3323,-0.351,-0.351
wbm-4-18,-75.5415,253.57,10,-0.3182,-0.3182,-0.3354,-0.3354
wbm-4-19,-25.4609,98.086,4,-0.2782,-0.2782,-0.3129,-0.3129
wbm-4-20,-25.4755,96.0904,4,-0.2916,-0.2916,-0.3233,-0.3233
wbm-4-21,-25.4575,97.7333,4,-0.2834,-0.2834,-0.3149,-0.3149
wbm-4-22,-25.4058,96.5497,4,-0.2972,-0.2972,-0.3223,-0.3223
wbm-4-23,-9.1191,92.666,4,0.1406,0.1406,0.1049,0.1049
wbm-4-24,-43.46,255.84,10,-0.1867,-0.1867,-0.1403,-0.1403
wbm-4-25,-7.8692,88.3795,4,0.1156,0.1156,0.0435,0.0435
wbm-4-26,-34.0141,236.2508,10,-0.3747,-0.3747,-0.3631,-0.3631
wbm-4-27,-41.4009,246.1841,10,-0.4316,-0.4316,-0.3722,-0.3722
wbm-4-28,-37.9119,242.0441,10,-0.3527,-0.3527,-0.3354,-0.3354
wbm-4-29,-30.6562,190.3392,8,-0.3966,-0.3966,-0.4004,-0.4004
wbm-4-30,-33.6164,303.569,12,-0.3392,-0.3392,-0.3139,-0.3139
wbm-4-31,-27.723,334.9986,10,-0.3213,-0.3213,-0.3264,-0.3264
wbm-4-32,-39.3283,240.5572,10,-0.4067,-0.4067,-0.3956,-0.3956
wbm-4-33,-39.043,234.6939,10,-0.3938,-0.3938,-0.3807,-0.3807
wbm-4-34,-61.2831,275.5423,10,-0.3281,-0.3281,-0.3734,-0.3734
wbm-4-35,-76.8391,247.4177,10,-0.3701,-0.3701,-0.3548,-0.3548
wbm-4-36,-39.2195,238.1727,10,-0.4056,-0.4056,-0.393,-0.393
wbm-4-37,-65.1266,227.8122,10,0.3498,0.3498,0.3268,0.3268
wbm-4-38,-70.9573,241.6578,10,0.2948,0.2948,-0.1287,-0.1287
wbm-4-39,-39.318,242.4044,10,-0.3947,-0.3947,-0.4021,-0.4021
wbm-4-40,-38.7398,233.1104,10,-0.4003,-0.4003,-0.375,-0.375
wbm-4-41,-58.3359,256.8965,10,0.3664,0.3664,0.5924,0.5924
wbm-4-42,-35.6739,273.2629,10,-0.3992,-0.3992,-0.3735,-0.3735
wbm-4-43,-43.453,281.2934,10,-0.4953,-0.4953,-0.4374,-0.4374
wbm-4-44,-39.5834,276.5069,10,-0.3784,-0.3784,-0.3721,-0.3721
wbm-4-45,-16.3297,104.9923,4,-0.2735,-0.2735,-0.2789,-0.2789
wbm-4-46,-40.9165,237.4564,10,-0.4077,-0.4077,-0.3339,-0.3339
wbm-4-47,-34.4893,261.8427,10,-0.3479,-0.3479,-0.3448,-0.3448
wbm-4-48,-38.4951,263.4703,10,-0.3367,-0.3367,-0.3506,-0.3506
wbm-4-49,-25.4523,103.3432,4,-0.2357,-0.2357,-0.2887,-0.2887
wbm-4-50,-16.1679,101.9608,4,-0.275,-0.275,-0.3007,-0.3007
wbm-4-51,-29.8422,132.1975,6,0.0863,0.0863,0.0425,0.0425
wbm-4-52,-74.6214,243.7604,10,0.1205,0.1205,-0.0214,-0.0214
wbm-4-53,-34.6198,266.2052,10,-0.3558,-0.3558,-0.3425,-0.3425
wbm-4-54,-42.4801,274.1898,10,-0.4601,-0.4601,-0.3922,-0.3922
wbm-4-55,-38.6419,267.6853,10,-0.3463,-0.3463,-0.3447,-0.3447
wbm-4-56,-25.4696,104.5488,4,-0.2368,-0.2368,-0.2788,-0.2788
wbm-4-57,-16.1925,103.3715,4,-0.278,-0.278,-0.2867,-0.2867
wbm-4-58,-34.3435,253.2811,10,-0.3531,-0.3531,-0.3516,-0.3516
wbm-4-59,-42.0463,261.8128,10,-0.4416,-0.4416,-0.3971,-0.3971
wbm-4-60,-38.3521,256.4116,10,-0.3422,-0.3422,-0.3495,-0.3495
wbm-4-61,-20.7944,126.4304,5,-0.4348,-0.4348,-0.4277,-0.4277
wbm-4-62,-32.411,188.6617,8,-0.4406,-0.4406,-0.4561,-0.4561
wbm-4-63,-32.4975,190.5207,8,-0.4483,-0.4483,-0.454,-0.454
wbm-4-64,-15.9009,75.5841,4,-0.0388,-0.0388,-0.0471,-0.0471
wbm-4-65,-52.6527,256.2698,10,-0.3648,-0.3648,-0.3062,-0.3062
wbm-4-66,-36.8515,188.2127,8,-0.3343,-0.3343,-0.3192,-0.3192
wbm-4-67,-31.0214,248.5404,10,-0.5513,-0.5513,-0.519,-0.519
wbm-4-68,-34.1888,241.03,10,-0.3713,-0.3713,-0.3703,-0.3703
wbm-4-69,-41.7125,250.4412,10,-0.4419,-0.4419,-0.3886,-0.3886
wbm-4-70,-37.9823,245.8332,10,-0.3389,-0.3389,-0.3533,-0.3533
wbm-4-71,-16.167,97.1146,4,-0.3152,-0.3152,-0.3315,-0.3315
wbm-4-72,-16.151,96.4533,4,-0.3173,-0.3173,-0.3335,-0.3335
wbm-4-73,-16.1286,94.5786,4,-0.327,-0.327,-0.341,-0.341
wbm-4-74,-16.0511,95.5481,4,-0.3189,-0.3189,-0.3357,-0.3357
wbm-4-75,-20.6832,102.6165,4,0.227,0.227,0.204,0.204
wbm-4-76,-25.9484,142.8488,5,-0.9097,-0.7409,-0.6977,-0.8665
wbm-4-77,-30.2181,270.7087,10,-0.256,-0.0028,-0.0458,-0.299
wbm-4-78,-17.874,148.6515,6,-0.1835,-0.0428,-0.0213,-0.16196699999999997
wbm-4-79,-70.1111,252.2107,10,0.3016,0.3016,0.0664,0.0664
wbm-4-80,-47.6413,258.0072,10,-0.193,-0.193,-0.1449,-0.1449
wbm-4-81,-33.5491,231.6498,10,-0.3708,-0.3708,-0.3538,-0.3538
wbm-4-82,-40.8254,241.2071,10,-0.4167,-0.4167,-0.3509,-0.3509
wbm-4-83,-37.4384,237.3021,10,-0.348,-0.348,-0.3117,-0.3117
wbm-4-84,-22.5566,246.4454,10,-0.446,-0.446,-0.4966,-0.4966
wbm-4-85,-26.2221,255.6784,10,-0.4008,-0.4008,-0.4484,-0.4484
wbm-4-86,-16.6336,136.0409,6,-0.3707,-0.3707,-0.3774,-0.3774
wbm-4-87,-23.4127,107.7339,5,0.1731,0.1731,0.3041,0.3041
wbm-4-88,-19.315,138.3408,6,-0.1718,-0.1718,-0.1324,-0.1324
wbm-4-89,-19.9399,130.4866,6,-0.1402,-0.1402,-0.0978,-0.0978
wbm-4-90,-26.3753,122.5692,6,0.3426,0.3426,0.0607,0.0607
wbm-4-91,-42.1625,417.1692,12,-0.633,-0.633,-0.6077,-0.6077
wbm-4-92,-24.7768,368.2182,12,-0.3796,-0.3796,-0.4147,-0.4147
wbm-4-93,-12.9291,156.7233,5,-0.2179,-0.2179,-0.2868,-0.2868
wbm-4-94,-41.044,207.9376,8,-0.0987,-0.0987,-0.1268,-0.1268
wbm-4-95,-15.2913,230.1238,8,-0.2621,-0.2621,-0.2843,-0.2843
wbm-4-96,-15.3134,230.0759,8,-0.2648,-0.2648,-0.291,-0.291
wbm-4-97,-22.9386,194.7966,8,-0.2144,-0.2144,-0.2062,-0.2062
wbm-4-98,-20.6367,185.1709,8,-0.2583,-0.2583,-0.2954,-0.2954
wbm-4-99,-20.587,181.8297,8,-0.2619,-0.2619,-0.2868,-0.2868
wbm-4-100,-39.5151,189.6077,8,-0.2508,-0.2508,-0.2992,-0.2992
wbm-4-101,-20.5491,183.8829,8,-0.2534,-0.2534,-0.2859,-0.2859
wbm-4-102,-21.7123,201.3393,8,-0.3104,-0.3104,-0.3244,-0.3244
wbm-4-103,-20.2189,179.9638,8,-0.2275,-0.2275,-0.2609,-0.2609
wbm-4-104,-21.0802,195.0743,8,-0.2734,-0.2734,-0.3136,-0.3136
wbm-4-105,-33.8954,170.8169,8,0.1696,0.1696,0.1817,0.1817
wbm-4-106,-35.2296,176.1122,8,0.3329,0.3329,0.0991,0.0991
wbm-4-107,-10.3404,92.4647,4,-0.2358,-0.2358,-0.2745,-0.2745
wbm-4-108,-21.004,190.1497,8,-0.2762,-0.2762,-0.3068,-0.3068
wbm-4-109,-20.728,186.3926,8,-0.2628,-0.2628,-0.2962,-0.2962
wbm-4-110,-25.517,196.1375,8,-0.1666,-0.1666,-0.1466,-0.1466
wbm-4-111,-20.2105,181.7811,8,-0.2378,-0.2378,-0.2736,-0.2736
wbm-4-112,-29.7729,187.0134,8,0.2708,0.2708,0.334,0.334
wbm-4-113,-14.904,192.2564,8,-0.3085,-0.3085,-0.3472,-0.3472
wbm-4-114,-7.4816,127.3982,6,-0.0058,-0.0058,-0.0383,-0.0383
wbm-4-115,-36.8724,281.3232,12,-0.2853,-0.2853,-0.3058,-0.3058
wbm-4-116,-36.6819,277.1922,12,-0.2824,-0.2824,-0.2981,-0.2981
wbm-4-117,-55.0571,240.141,12,-0.0172,-0.0172,-0.0102,-0.0102
wbm-4-118,-36.7746,279.0012,12,-0.2852,-0.2852,-0.3046,-0.3046
wbm-4-119,-38.3921,317.7605,12,-0.3022,-0.3022,-0.3008,-0.3008
wbm-4-120,-37.3941,302.522,12,-0.275,-0.275,-0.2942,-0.2942
wbm-4-121,-37.2192,293.4297,12,-0.2769,-0.2769,-0.3004,-0.3004
wbm-4-122,-36.8698,285.2731,12,-0.2758,-0.2758,-0.3078,-0.3078
wbm-4-123,-46.3179,299.6974,12,-0.1367,-0.1367,-0.1612,-0.1612
wbm-4-124,-36.283,272.6808,12,-0.2798,-0.2798,-0.2951,-0.2951
wbm-4-125,-25.4243,283.8497,12,-0.3537,-0.3537,-0.3883,-0.3883
wbm-4-126,-47.2716,303.8664,12,-0.2299,-0.2299,-0.1894,-0.1894
wbm-4-127,-35.8014,201.1392,8,-0.0923,-0.0923,-0.09,-0.09
wbm-4-128,-21.1425,354.5486,9,0.4829,0.4829,0.4695,0.4695
wbm-4-129,-12.8227,97.8761,4,-0.1645,-0.1645,-0.1232,-0.1232
wbm-4-130,-32.3607,193.4094,8,-0.3254,-0.3254,-0.3323,-0.3323
wbm-4-131,-12.7048,95.9468,4,-0.1448,-0.1448,-0.1087,-0.1087
wbm-4-132,-32.3867,188.6759,8,-0.3482,-0.3482,-0.3399,-0.3399
wbm-4-133,-30.1648,203.0664,8,-0.3376,-0.3376,-0.3423,-0.3423
wbm-4-134,-21.834,112.0137,4,-0.321,-0.321,-0.3471,-0.3471
wbm-4-135,-37.1166,188.4537,8,-0.2606,-0.2606,-0.3259,-0.3259
wbm-4-136,-34.8131,100.4165,4,-0.2489,-0.2489,-0.2965,-0.2965
wbm-4-137,-40.8635,194.351,8,0.0345,0.0345,0.1837,0.1837
wbm-4-138,-51.9359,158.8968,8,-0.0971,-0.0971,-0.0433,-0.0433
wbm-4-139,-44.8991,292.2287,12,-0.2249,-0.2249,-0.233,-0.233
wbm-4-140,-12.7571,97.1464,4,-0.1542,-0.1542,-0.1182,-0.1182
wbm-4-141,-32.317,191.2582,8,-0.3321,-0.3321,-0.3347,-0.3347
wbm-4-142,-15.4941,97.882,4,-0.3062,-0.3062,-0.2569,-0.2569
wbm-4-143,-14.0916,92.6324,4,-0.2933,-0.2933,-0.2995,-0.2995
wbm-4-144,-14.6236,103.887,4,-0.3379,-0.3379,-0.3236,-0.3236
wbm-4-145,-13.845,90.5986,4,-0.247,-0.247,-0.2759,-0.2759
wbm-4-146,-14.4515,100.2537,4,-0.3368,-0.3368,-0.3102,-0.3102
wbm-4-147,-14.4448,101.8683,4,-0.332,-0.332,-0.3041,-0.3041
wbm-4-148,-14.4092,97.5472,4,-0.3386,-0.3386,-0.3204,-0.3204
wbm-4-149,-14.2324,94.3639,4,-0.3155,-0.3155,-0.3044,-0.3044
wbm-4-150,-16.6572,103.3483,4,-0.2268,-0.2268,-0.2253,-0.2253
wbm-4-151,-13.8386,92.0831,4,-0.2567,-0.2567,-0.2864,-0.2864
wbm-4-152,-16.4564,138.5036,6,0.0359,0.0359,0.0587,0.0587
wbm-4-153,-33.5513,304.5315,12,-0.2328,-0.2328,-0.2387,-0.2387
wbm-4-154,-15.1497,136.0407,4,-0.3308,-0.3308,-0.2963,-0.2963
wbm-4-155,-16.9763,195.7368,6,-0.3283,-0.3283,-0.383,-0.383
wbm-4-156,-13.0578,106.1533,4,0.0766,0.0766,0.1816,0.1816
wbm-4-157,-45.6328,282.9469,12,-0.4057,-0.4057,-0.3937,-0.3937
wbm-4-158,-45.3031,278.9031,12,-0.3912,-0.3912,-0.3833,-0.3833
wbm-4-159,-31.5165,123.6014,6,-0.0722,-0.0722,-0.1465,-0.1465
wbm-4-160,-45.4162,281.1919,12,-0.3958,-0.3958,-0.3907,-0.3907
wbm-4-161,-23.5488,161.6555,6,-0.418,-0.418,-0.4094,-0.4094
wbm-4-162,-47.0565,326.1116,12,-0.4146,-0.4146,-0.4235,-0.4235
wbm-4-163,-44.6718,273.0377,12,-0.3542,-0.3542,-0.361,-0.361
wbm-4-164,-23.1627,153.9409,6,-0.4096,-0.4096,-0.3966,-0.3966
wbm-4-165,-46.3133,308.0513,12,-0.4086,-0.4086,-0.4041,-0.4041
wbm-4-166,-36.1117,135.1998,6,0.1588,0.1588,0.1365,0.1365
wbm-4-167,-23.1843,156.2694,6,-0.409,-0.409,-0.3934,-0.3934
wbm-4-168,-46.3174,314.1922,12,-0.4047,-0.4047,-0.403,-0.403
wbm-4-169,-23.0878,149.7609,6,-0.4137,-0.4137,-0.397,-0.397
wbm-4-170,-46.2184,296.2287,12,-0.4172,-0.4172,-0.4017,-0.4017
wbm-4-171,-19.0098,154.2016,6,0.0297,0.0297,0.0028,0.0028
wbm-4-172,-27.9271,75.4921,4,0.3432,0.3432,0.6277,0.6277
wbm-4-173,-33.4448,115.4984,6,0.2399,0.2399,0.1961,0.1961
wbm-4-174,-22.8728,144.3168,6,-0.4059,-0.4059,-0.3942,-0.3942
wbm-4-175,-45.7871,286.2235,12,-0.4094,-0.4094,-0.3972,-0.3972
wbm-4-176,-27.7647,151.6883,6,-0.2947,-0.2947,-0.2689,-0.2689
wbm-4-177,-55.5969,300.3653,12,-0.3003,-0.3003,-0.2688,-0.2688
wbm-4-178,-27.7984,150.2532,6,-0.3003,-0.3003,-0.2684,-0.2684
wbm-4-179,-44.6195,275.7534,12,-0.3649,-0.3649,-0.3778,-0.3778
wbm-4-180,-32.5882,136.7524,6,0.1939,0.1939,0.1267,0.1267
wbm-4-181,-22.4352,171.9838,8,-0.0122,-0.0122,0.0403,0.0403
wbm-4-182,-11.0871,94.6385,4,0.0204,0.0204,0.09,0.09
wbm-4-183,-11.2176,86.1003,4,-0.0122,-0.0122,0.0412,0.0412
wbm-4-184,-16.8014,142.9287,6,-0.4256,-0.4256,-0.4347,-0.4347
wbm-4-185,-33.489,285.8326,12,-0.4161,-0.4161,-0.4395,-0.4395
wbm-4-186,-13.4596,109.3869,4,-0.2415,-0.2415,-0.2747,-0.2747
wbm-4-187,-33.3198,225.7809,8,-0.2807,-0.2807,-0.2614,-0.2614
wbm-4-188,-32.2805,182.62,8,-0.3583,-0.3583,-0.3478,-0.3478
wbm-4-189,-13.1246,105.1701,4,-0.1997,-0.1997,-0.186,-0.186
wbm-4-190,-32.519,213.495,8,-0.2645,-0.2645,-0.275,-0.275
wbm-4-191,-16.4063,134.4944,4,-0.4047,-0.4047,-0.3822,-0.3822
wbm-4-192,-13.9587,111.259,4,0.0916,0.0916,0.1692,0.1692
wbm-4-193,-12.6096,110.1027,4,0.1202,0.1202,0.0445,0.0445
wbm-4-194,-17.7745,111.7829,4,-0.4321,-0.4321,-0.4318,-0.4318
wbm-4-195,-19.1073,195.5812,8,-0.3332,-0.3332,-0.3383,-0.3383
wbm-4-196,-13.1772,106.6799,4,-0.2096,-0.2096,-0.1997,-0.1997
wbm-4-197,-32.6488,218.1547,8,-0.2744,-0.2744,-0.2522,-0.2522
wbm-4-198,-32.1103,109.0108,6,0.1795,0.1795,0.081,0.081
