material_id,chgnet_energy_IS2RE,e_form_per_atom_chgnet_uncorrected,e_form_per_atom_chgnet,e_form_per_atom_mp2020_corrected,e_form_per_atom_chgnet_megnet
wbm-4-33027,-75.3997,-1.2334,-1.4849,-1.285,-1.198
wbm-4-33028,-68.6193,-1.1645,-1.416,-1.107,-1.1376
wbm-4-33029,-71.6213,-1.6101,-1.8616,-1.478,-1.6659
wbm-4-33030,-66.6987,-2.0947,-2.3965,-2.06,-2.1078
wbm-4-33031,-73.2622,-1.4513,-1.7028,-1.358,-1.5333
wbm-4-33032,-72.0302,-1.4971,-1.7486,-1.406,-1.4891
wbm-4-33033,-73.1534,-1.1977,-1.4492,-1.105,-1.2278
wbm-4-33034,-53.9687,-1.5069,-1.8841,-1.572,-1.5841
wbm-4-33035,-44.0959,-1.1783,-1.6524,-1.056,-1.1517
wbm-4-33036,-43.855,-1.1552,-1.6294,-1.054,-1.1348
wbm-4-33037,-43.976,-1.1719,-1.646,-1.06,-1.1749
wbm-4-33038,-38.7802,-0.9461,-1.4203,-0.946,-0.9848
wbm-4-33039,-54.4368,-0.3401,-0.7386,-0.434,-0.417
wbm-4-33040,-63.826,-0.6796,-1.1039,-0.678,-0.4238
wbm-4-33041,-40.3809,-0.8367,-1.172,-0.867,-0.8582
wbm-4-33042,-32.3433,-0.4415,-0.7768,-0.47,-0.2612
wbm-4-33043,-40.7048,-1.0882,-1.3397,-1.031,-1.1274
wbm-4-33044,-45.5284,-1.3397,-1.6751,-1.329,-1.3844
wbm-4-33045,-31.3901,-1.0159,-1.2674,-0.972,-1.0025
wbm-4-33046,-48.981,-1.3891,-1.6126,-1.341,-1.3712
wbm-4-33047,-39.3662,-1.0194,-1.2709,-0.999,-1.0929
wbm-4-33048,-36.1376,-1.0014,-1.2529,-0.933,-1.0218
wbm-4-33049,-29.6557,-0.4337,-0.7691,-0.455,-0.312
wbm-4-33050,-40.636,-0.9741,-1.3094,-1.009,-1.0004
wbm-4-33051,-32.6387,-1.1291,-1.3806,-1.124,-1.148
wbm-4-33052,-28.0957,-0.0509,-0.4701,-0.34,-0.1727
wbm-4-33053,-32.1668,-0.3053,-0.7245,-0.475,-0.2399
wbm-4-33054,-30.1867,-0.1724,-0.5916,-0.36,-0.0953
wbm-4-33055,-26.765,-0.0505,-0.4696,-0.262,-0.096
wbm-4-33056,-59.9668,-0.3228,-0.742,-0.237,-0.4344
wbm-4-33057,-31.7492,-0.4354,-0.7947,-0.461,-0.5017
wbm-4-33058,-21.7607,0.0302,-0.389,-0.078,-0.0423
wbm-4-33059,-34.106,-0.3786,-0.7981,-0.395,-0.3718
wbm-4-33060,-34.2438,-0.581,-1.035,-0.661,-0.7536
wbm-4-33061,-36.4885,-0.5712,-1.0429,-0.511,-0.7077
wbm-4-33062,-43.73,-0.6725,-1.1443,-0.729,-0.8859
wbm-4-33063,-42.2885,-0.4999,-0.9716,-0.57,-0.7588
wbm-4-33064,-36.1352,-0.7067,-1.1785,-0.719,-0.9139
wbm-4-33065,-42.9451,-0.5778,-1.0318,-0.593,-0.7131
wbm-4-33066,-40.9675,-0.4377,-0.8572,-0.509,-0.3282
wbm-4-33067,-40.4494,-0.3676,-0.7872,-0.424,-0.4297
wbm-4-33068,-33.1301,-0.4449,-0.8644,-0.516,-0.5733
wbm-4-33069,-46.4839,-0.3246,-0.6905,-0.237,-0.2075
wbm-4-33070,-61.0507,-0.6031,-0.969,-0.648,-0.5846
wbm-4-33071,-65.768,-0.6606,-1.0264,-0.682,-0.7172
wbm-4-33072,-66.6345,-0.6389,-1.0047,-0.683,-0.6847
wbm-4-33073,-69.6666,-0.7957,-1.1615,-0.728,-0.8719
wbm-4-33074,-41.3937,-0.828,-0.9957,-0.793,-0.7563
wbm-4-33075,-20.7203,-0.8319,-0.9996,-0.873,-0.7773
wbm-4-33076,-44.8589,-1.2256,-1.3933,-1.159,-1.1498
wbm-4-33077,-25.8172,-0.4538,-0.6215,-0.235,-0.4922
wbm-4-33078,-54.0353,-1.3181,-1.4858,-1.484,-1.294
wbm-4-33079,-42.5713,-1.3141,-1.4818,-1.262,-1.3644
wbm-4-33080,-18.6915,0.3024,0.2186,0.292,0.2717
wbm-4-33081,-15.4816,-0.1653,-0.4168,-0.316,-0.0697
wbm-4-33082,-47.6059,-0.9429,-1.1106,-0.872,-0.8301
wbm-4-33083,-29.8574,-2.1162,-2.4304,-2.176,-2.2289
wbm-4-33084,-27.3009,-2.1354,-2.4496,-2.177,-2.1707
wbm-4-33085,-27.2023,-2.1313,-2.4455,-2.145,-2.1465
wbm-4-33086,-39.8815,-2.3775,-2.6917,-2.37,-2.4127
wbm-4-33087,-46.3659,-2.1607,-2.4749,-2.232,-2.251
wbm-4-33088,-35.7967,-1.6944,-2.0086,-1.464,-1.7105
wbm-4-33089,-35.7965,-1.6944,-2.0086,-1.464,-1.71
wbm-4-33090,-27.145,-2.114,-2.4282,-2.164,-2.1599
wbm-4-33091,-17.8037,-0.978,-1.2922,-0.893,-0.9458
wbm-4-33092,-17.8033,-0.9779,-1.2921,-0.893,-0.9459
wbm-4-33093,-28.7811,-2.2998,-2.614,-2.332,-2.329
wbm-4-33094,-26.8747,-2.0845,-2.3987,-2.075,-2.1038
wbm-4-33095,-27.7816,-2.167,-2.4812,-2.221,-2.2057
wbm-4-33096,-40.9185,-1.5225,-1.8367,-1.53,-1.5963
wbm-4-33097,-27.8695,-2.1795,-2.4937,-2.221,-2.1834
wbm-4-33098,-45.4335,-1.8975,-2.2117,-1.922,-1.9506
wbm-4-33099,-27.7317,-2.1769,-2.4911,-2.214,-2.204
wbm-4-33100,-22.1096,-2.2641,-2.5783,-2.435,-2.425
wbm-4-33101,-27.5111,-2.1664,-2.4806,-2.193,-2.182
wbm-4-33102,-31.8641,-1.9252,-2.2394,-1.955,-1.9369
wbm-4-33103,-26.7209,-2.0718,-2.386,-2.122,-2.1206
wbm-4-33104,-31.1747,-2.1663,-2.4805,-2.187,-2.1967
wbm-4-33105,-22.6724,-2.4366,-2.7508,-2.475,-2.4971
wbm-4-33106,-33.1924,-1.7374,-2.0516,-1.661,-1.7633
wbm-4-33107,-33.1925,-1.7374,-2.0516,-1.661,-1.7632
wbm-4-33108,-48.721,-0.839,-1.1846,-0.895,-0.8809
wbm-4-33109,-47.749,-1.7178,-2.0635,-1.739,-1.7922
wbm-4-33110,-25.8052,-1.8133,-2.1589,-1.745,-2.1891
wbm-4-33111,-23.6117,-2.4381,-2.7523,-2.402,-2.3936
wbm-4-33112,-26.0161,-1.7431,-2.0887,-1.744,-1.7376
wbm-4-33113,-35.5535,-1.1607,-1.5225,-1.205,-1.3419
wbm-4-33114,-29.1211,-1.4696,-1.6373,-1.276,-1.4598
wbm-4-33115,-10.1178,-0.0614,-0.1871,0.133,0.0254
wbm-4-33116,-9.6803,0.1077,-0.066,0.075,0.0285
wbm-4-33117,-25.0602,-2.6431,-2.9893,-2.635,-2.8257
wbm-4-33118,-31.2371,-2.3075,-2.6537,-2.385,-2.5969
wbm-4-33119,-28.6457,-2.3354,-2.6816,-2.344,-2.6224
wbm-4-33120,-30.2351,-2.5059,-2.8521,-2.531,-2.7398
wbm-4-33121,-29.1725,-2.3606,-2.7068,-2.413,-2.5935
wbm-4-33122,-29.1913,-2.3592,-2.7054,-2.411,-2.5828
wbm-4-33123,-47.1001,-2.1462,-2.4924,-2.131,-2.4029
wbm-4-33124,-31.8681,-2.2739,-2.6201,-2.288,-2.6079
wbm-4-33125,-24.515,-2.6605,-3.0067,-2.661,-2.8726
wbm-4-33126,-28.9869,-2.3769,-2.7231,-2.392,-2.6431
wbm-4-33127,-33.4608,-2.1599,-2.5061,-2.159,-2.3151
wbm-4-33128,-28.2454,-2.2921,-2.6383,-2.323,-2.6067
wbm-4-33129,-39.1513,-1.747,-2.0932,-1.732,-1.9221
wbm-4-33130,-32.6465,-2.376,-2.7222,-2.385,-2.6521
wbm-4-33131,-24.2861,-2.6747,-3.0209,-2.729,-2.9446
wbm-4-33132,-34.6164,-1.9375,-2.2837,-1.848,-2.1928
wbm-4-33133,-51.351,-0.9876,-1.36,-1.011,-1.203
wbm-4-33134,-25.6073,-1.2635,-1.6359,-1.249,-1.4167
wbm-4-33135,-24.4064,-1.1555,-1.5279,-1.152,-1.4145
wbm-4-33136,-21.97,-0.1472,-0.273,-0.041,-0.3535
wbm-4-33137,-29.3356,-0.569,-0.8212,-0.543,-0.5224
wbm-4-33138,-16.5534,0.1101,-0.0156,-0.073,0.123
wbm-4-33139,-16.4502,0.0034,-0.1704,-0.159,-0.1179
wbm-4-33140,-23.9235,-0.9436,-1.1112,-0.914,-0.8821
wbm-4-33141,-23.5491,-0.8528,-1.0205,-0.818,-0.8582
wbm-4-33142,-17.5359,-0.3419,-0.4676,-0.096,0.1377
wbm-4-33143,-14.1742,-0.1765,-0.3022,-0.111,-0.1119
wbm-4-33144,-52.475,-2.1878,-2.4393,-2.123,-2.138
wbm-4-33145,-17.3545,-0.3063,-0.4321,-0.084,0.056
wbm-4-33146,-14.2991,-0.2174,-0.3432,-0.088,-0.1004
wbm-4-33147,-14.5342,-0.2055,-0.3312,-0.106,-0.3108
wbm-4-33148,-25.5349,-0.1734,-0.2992,-0.069,-0.489
wbm-4-33149,-21.1028,-0.4491,-0.5749,-0.419,-0.5948
wbm-4-33150,-24.3639,-0.6177,-0.7435,-0.451,-0.6556
wbm-4-33151,-24.8556,-0.4795,-0.6052,-0.168,-0.3488
wbm-4-33152,-23.2875,-0.993,-1.1188,-0.907,-0.9105
wbm-4-33153,-15.9383,-0.2541,-0.3798,-0.092,-0.3101
wbm-4-33154,-77.332,-0.5784,-0.7461,-0.635,-0.6442
wbm-4-33155,-5.6243,0.0051,-0.0787,0.029,-0.0199
wbm-4-33156,-17.431,-0.3218,-0.4475,-0.09,0.1201
wbm-4-33157,-14.2388,-0.1987,-0.3245,-0.099,-0.1101
wbm-4-33158,-52.069,-2.1492,-2.4007,-2.108,-2.1394
wbm-4-33159,-34.9648,-0.813,-1.0652,-0.513,-0.7434
wbm-4-33160,-25.5495,-1.8193,-2.0715,-1.889,-1.8812
wbm-4-33161,-33.1293,-2.1122,-2.4062,-2.107,-2.1077
wbm-4-33162,-34.4518,-2.2098,-2.5038,-2.209,-2.2413
wbm-4-33163,-33.4682,-2.1019,-2.3959,-2.09,-2.1168
wbm-4-33164,-21.7802,-0.826,-1.12,-0.804,-0.8263
wbm-4-33165,-37.104,-1.4167,-1.5843,-1.319,-1.4334
wbm-4-33166,-33.4257,-2.0905,-2.3845,-2.085,-2.1049
wbm-4-33167,-44.5865,0.6237,0.5398,0.777,0.6051
wbm-4-33168,-33.4342,-2.1127,-2.4067,-2.1,-2.1087
wbm-4-33169,-41.5818,-1.0909,-1.3849,-0.981,-1.0708
wbm-4-33170,-33.284,-2.1157,-2.4097,-2.114,-2.1216
wbm-4-33171,-37.9182,-1.9616,-2.2556,-1.857,-2.0156
wbm-4-33172,-32.7912,-2.0865,-2.3805,-2.102,-2.0758
wbm-4-33173,-23.5123,-1.5187,-1.8127,-1.636,-1.7069
wbm-4-33174,-42.1949,-0.8231,-0.9908,-0.824,-0.7851
wbm-4-33175,-44.777,-0.8912,-1.0589,-0.842,-0.9218
wbm-4-33176,-48.2361,-0.9043,-1.072,-0.929,-0.9137
wbm-4-33177,-18.7582,-0.5652,-0.6909,-0.951,-0.2835
wbm-4-33178,-15.5629,-0.4413,-0.5671,-0.298,-0.2221
wbm-4-33179,-30.646,-0.9824,-1.2966,-0.548,-0.9728
wbm-4-33180,-30.6424,-0.9816,-1.2958,-0.548,-0.9579
wbm-4-33181,-37.6645,-0.2916,-0.4592,-0.25,-0.3597
wbm-4-33182,-31.8858,-0.8998,-1.152,-0.73,-0.7701
wbm-4-33183,-18.3388,-0.5023,-0.628,-0.132,-0.1131
wbm-4-33184,-14.8949,-0.3163,-0.4421,-0.216,-0.2746
wbm-4-33185,-18.9352,-0.0526,-0.1784,-0.085,-0.2481
wbm-4-33186,-53.4246,-0.8481,-1.0158,-0.787,-0.905
wbm-4-33187,-64.8213,-0.7929,-0.9605,-1.275,-0.49
wbm-4-33188,-37.923,-1.2329,-1.4005,-1.286,-1.2236
wbm-4-33189,-19.9253,-0.3549,-0.4806,-0.327,-0.5435
wbm-4-33190,-55.5597,-0.6073,-0.775,-0.5,-0.5699
wbm-4-33191,-58.5341,-0.5349,-0.7025,-0.485,-0.5662
wbm-4-33192,-18.3423,-0.5,-0.6257,-0.138,-0.1025
wbm-4-33193,-14.9148,-0.3181,-0.4438,-0.236,-0.2449
wbm-4-33194,-41.4905,-0.8077,-0.9754,-0.803,-0.76
wbm-4-33195,-41.4905,-0.8077,-0.9754,-0.803,-0.7627
wbm-4-33196,-24.5066,-0.3763,-0.6278,-0.367,-0.4829
wbm-4-33197,-45.9837,-0.5688,-0.8628,-0.605,-0.5773
wbm-4-33198,-30.1841,-2.0218,-2.336,-2.077,-2.1177
wbm-4-33199,-30.198,-2.0246,-2.3388,-2.077,-2.1135
wbm-4-33200,-39.0836,-1.4713,-1.6389,-1.484,-1.5381
wbm-4-33201,-46.1109,-1.3987,-1.7604,-1.417,-1.4134
wbm-4-33202,-36.4356,-1.2464,-1.4141,-1.163,-1.342
wbm-4-33203,-16.9384,-0.4361,-0.5618,0.016,-0.0057
wbm-4-33204,-44.2914,-1.6027,-1.9644,-1.643,-1.6198
wbm-4-33205,-44.2248,-1.6041,-1.9659,-1.617,-1.6019
wbm-4-33206,-44.884,-1.6364,-1.9982,-1.644,-1.6545
wbm-4-33207,-44.8105,-1.624,-1.9858,-1.646,-1.6511
wbm-4-33208,-44.7267,-1.6291,-1.9909,-1.655,-1.6574
wbm-4-33209,-35.6439,-1.2511,-1.6128,-1.163,-1.2276
wbm-4-33210,-44.3788,-1.6067,-1.9684,-1.651,-1.6367
wbm-4-33211,-51.3516,-1.7834,-2.1452,-1.691,-1.7814
wbm-4-33212,-43.8902,-1.5853,-1.947,-1.613,-1.5868
wbm-4-33213,-35.325,-1.2487,-1.6104,-1.256,-1.3831
wbm-4-33214,-47.9542,-1.5956,-1.9574,-1.639,-1.622
wbm-4-33215,-17.9492,-0.4173,-0.543,-0.12,0.0679
wbm-4-33216,-14.7214,-0.2853,-0.411,-0.176,-0.2041
wbm-4-33217,-30.3901,-1.0396,-1.1654,-0.823,-1.0128
wbm-4-33218,-29.7212,-0.8244,-0.9502,-0.7,-0.6236
wbm-4-33219,-34.3117,-1.4677,-1.6354,-1.432,-1.5417
wbm-4-33220,-34.0053,-1.4296,-1.5973,-1.398,-1.508
wbm-4-33221,-34.1013,-1.4408,-1.6084,-1.415,-1.5326
wbm-4-33222,-35.8558,-1.6153,-1.783,-1.593,-1.6768
wbm-4-33223,-33.5201,-1.3643,-1.532,-1.336,-1.4298
wbm-4-33224,-35.0368,-1.5348,-1.7024,-1.488,-1.5908
wbm-4-33225,-48.1166,-0.9882,-1.1558,-0.988,-0.9647
wbm-4-33226,-35.0486,-1.5325,-1.7001,-1.492,-1.5823
wbm-4-33227,-52.2861,-1.2431,-1.4107,-1.239,-1.3026
wbm-4-33228,-34.5125,-1.492,-1.6596,-1.447,-1.5478
wbm-4-33229,-33.6709,-1.4046,-1.5722,-1.377,-1.4797
wbm-4-33230,-44.6347,-0.96,-1.1277,-1.003,-1.0716
wbm-4-33231,-18.6406,-0.5871,-0.8386,-0.588,-0.5606
wbm-4-33232,-28.2578,-1.4811,-1.6488,-1.324,-1.5907
wbm-4-33233,-27.9387,-1.3779,-1.5456,-1.294,-1.499
wbm-4-33234,-17.5628,-0.3417,-0.4674,-0.102,0.1788
wbm-4-33235,-14.6153,-0.2798,-0.4056,-0.125,-0.0968
wbm-4-33236,-52.6146,-2.1914,-2.4429,-2.135,-2.1539
wbm-4-33237,-48.8755,-1.125,-1.4618,-1.178,-1.2304
wbm-4-33238,-31.1823,-1.5962,-1.9104,-1.536,-1.6299
wbm-4-33239,-35.6586,-1.4245,-1.7185,-1.438,-1.392
wbm-4-33240,-14.7262,-0.432,-0.6835,-0.362,-0.2988
wbm-4-33241,-17.1973,-0.29,-0.4157,-0.078,0.1997
wbm-4-33242,-13.9788,-0.1604,-0.2861,-0.08,-0.0424
wbm-4-33243,-51.5212,-2.1341,-2.3856,-2.073,-2.1192
wbm-4-33244,-29.4949,-0.8285,-1.0807,-0.728,-0.7213
wbm-4-33245,-14.7577,-0.4141,-0.5399,-0.211,-0.2959
wbm-4-33246,-36.9356,-2.1136,-2.4076,-2.118,-2.1072
wbm-4-33247,-20.3061,-0.5695,-0.6952,-0.339,-0.4935
wbm-4-33248,-38.0822,-1.4762,-1.6439,-1.44,-1.5662
wbm-4-33249,-16.6139,-0.3215,-0.4472,-0.116,-0.1374
wbm-4-33250,-59.7424,-2.1664,-2.4179,-2.137,-2.139
wbm-4-33251,-12.619,-0.326,-0.4518,-0.314,-0.3356
wbm-4-33252,-10.6954,-0.0374,-0.1631,-0.128,0.1567
wbm-4-33253,-30.3075,0.0227,-0.0733,-0.047,0.0285
wbm-4-33254,-16.3534,-0.2902,-0.367,-0.43,-0.4953
wbm-4-33255,-17.7189,-0.4035,-0.4035,-0.237,-0.2651
wbm-4-33256,-17.66,-0.3918,-0.3918,-0.232,-0.308
wbm-4-33257,-28.3846,-0.3109,-0.3109,-0.306,-0.3009
wbm-4-33258,-28.2801,-0.29,-0.29,-0.306,-0.3403
wbm-4-33259,-23.9255,-0.5261,-0.5261,-0.496,-0.4622
wbm-4-33260,-53.5335,-0.5767,-0.6194,-0.619,-0.6155
wbm-4-33261,-53.2736,-0.5739,-0.6165,-0.633,-0.6101
wbm-4-33262,-25.164,-0.3778,-0.4546,-0.395,-0.5513
wbm-4-33263,-84.5311,-0.3969,-0.3969,-0.287,-0.3364
wbm-4-33264,-53.3183,-0.569,-0.6117,-0.627,-0.611
wbm-4-33265,-62.2628,-0.2718,-0.3678,-0.383,-0.3164
wbm-4-33266,-54.3204,-0.5799,-0.5799,-0.639,-0.5961
wbm-4-33267,-72.5898,-0.1292,-0.1292,-0.212,-0.2087
wbm-4-33268,-31.766,-0.8963,-1.0243,-1.002,-0.9948
wbm-4-33269,-53.4517,-0.5953,-0.5953,-0.589,-0.5696
wbm-4-33270,-45.5202,-0.6372,-0.714,-0.491,-0.5028
wbm-4-33271,-71.8328,-0.0871,-0.0871,-0.151,-0.0961
wbm-4-33272,-30.9846,-0.8221,-0.9501,-0.912,-0.8452
wbm-4-33273,-96.0311,0.1268,0.1268,-0.028,0.134
wbm-4-33274,-53.2484,-0.5642,-0.5642,-0.576,-0.5772
wbm-4-33275,-45.6278,-0.6454,-0.7222,-0.514,-0.5135
wbm-4-33276,-71.676,-0.0689,-0.0689,-0.158,-0.0988
wbm-4-33277,-30.8845,-0.8011,-0.9291,-0.92,-0.8184
wbm-4-33278,-52.8229,-0.642,-0.738,-0.714,-0.6961
wbm-4-33279,-69.5298,-1.1216,-1.1984,-1.072,-1.0831
wbm-4-33280,-69.3211,-0.4595,-0.5021,-0.524,-0.4743
wbm-4-33281,-88.4797,-0.0032,-0.0459,0.086,0.1041
wbm-4-33282,-53.9116,-0.6794,-0.6794,-0.613,-0.6219
wbm-4-33283,-92.8707,-0.1135,-0.1562,0.025,-0.1503
wbm-4-33284,-53.5798,-0.5634,-0.6061,-0.61,-0.6157
wbm-4-33285,-52.804,-0.583,-0.6256,-0.639,-0.6133
wbm-4-33286,-31.7571,-0.8475,-0.9243,-0.819,-0.8381
wbm-4-33287,-34.7875,-0.6738,-0.6738,-0.536,-0.5708
wbm-4-33288,-18.9035,-0.3361,-0.4129,-0.466,-0.3803
wbm-4-33289,-27.5917,-0.2342,-0.3782,-0.485,-0.0555
wbm-4-33290,-32.0711,-0.5272,-0.6712,-0.571,-0.5619
wbm-4-33291,-44.0331,-0.297,-0.297,-0.135,-0.2046
wbm-4-33292,-78.2119,-0.369,-0.369,-0.192,-0.2324
wbm-4-33293,-86.0221,0.2241,0.2241,0.287,0.3378
wbm-4-33294,-64.0284,-0.5891,-0.5891,-0.382,-0.4311
wbm-4-33295,-43.9274,-0.2909,-0.2909,-0.129,-0.1933
wbm-4-33296,-78.12,-0.3642,-0.3642,-0.181,-0.2239
wbm-4-33297,-85.953,0.2268,0.2268,0.299,0.3202
wbm-4-33298,-63.8939,-0.5804,-0.5804,-0.37,-0.4177
wbm-4-33299,-43.9339,-0.2902,-0.2902,-0.133,-0.1958
wbm-4-33300,-78.1478,-0.3654,-0.3654,-0.187,-0.2292
wbm-4-33301,-85.9459,0.2288,0.2288,0.293,0.3323
wbm-4-33302,-63.9294,-0.5823,-0.5823,-0.376,-0.4261
wbm-4-33303,-44.8346,-0.3399,-0.3399,-0.184,-0.2593
wbm-4-33304,-78.8833,-0.4001,-0.4001,-0.235,-0.2438
wbm-4-33305,-86.7241,0.1902,0.1902,0.246,0.2785
wbm-4-33306,-64.5767,-0.609,-0.609,-0.45,-0.4988
wbm-4-33307,-44.3876,-0.3146,-0.3146,-0.152,-0.2332
wbm-4-33308,-78.5224,-0.3825,-0.3825,-0.211,-0.2357
wbm-4-33309,-86.3932,0.205,0.205,0.269,0.3554
wbm-4-33310,-64.1949,-0.5896,-0.5896,-0.418,-0.472
wbm-4-33311,-44.3871,-0.3133,-0.3133,-0.155,-0.2344
wbm-4-33312,-78.5271,-0.3818,-0.3818,-0.211,-0.2245
wbm-4-33313,-86.3137,0.2134,0.2134,0.269,0.3702
wbm-4-33314,-64.1845,-0.5875,-0.5875,-0.423,-0.4771
wbm-4-33315,-71.3479,-0.3762,-0.3762,-0.332,-0.305
wbm-4-33316,-44.2064,-0.3026,-0.3026,-0.145,-0.2282
wbm-4-33317,-78.3814,-0.3742,-0.3742,-0.207,-0.244
wbm-4-33318,-86.3278,0.2065,0.2065,0.272,0.3512
wbm-4-33319,-64.0731,-0.583,-0.583,-0.407,-0.4649
wbm-4-33320,-44.1294,-0.3032,-0.3032,-0.137,-0.2129
wbm-4-33321,-78.2515,-0.3701,-0.3701,-0.197,-0.2404
wbm-4-33322,-85.9674,0.2316,0.2316,0.282,0.3242
wbm-4-33323,-64.066,-0.59,-0.59,-0.389,-0.4422
wbm-4-33324,-43.7825,-0.2861,-0.2861,-0.127,-0.1854
wbm-4-33325,-77.9959,-0.3612,-0.3612,-0.174,-0.2176
wbm-4-33326,-85.9087,0.2225,0.2225,0.306,0.3256
wbm-4-33327,-63.8582,-0.5855,-0.5855,-0.449,-0.4112
wbm-4-33328,-17.3952,-0.8595,-0.9235,-0.719,-0.7457
wbm-4-33329,-24.3081,-0.9441,-1.0081,-0.99,-0.9808
wbm-4-33330,-48.6248,-0.9448,-1.0088,-0.991,-0.9862
wbm-4-33331,-48.6248,-0.9448,-1.0088,-0.991,-0.9857
wbm-4-33332,-14.8587,0.0092,0.0092,-0.037,0.4899
wbm-4-33333,-26.6482,-0.78,-0.844,-0.793,-0.8615
wbm-4-33334,-26.0689,-0.7352,-0.7992,-0.748,-0.7986
wbm-4-33335,-19.3013,-0.2779,-0.3259,-0.252,-0.3843
wbm-4-33336,-29.8907,-0.9421,-0.9421,-0.941,-0.9616
wbm-4-33337,-44.7842,-0.6921,-0.7561,-0.769,-0.6383
wbm-4-33338,-19.8729,-0.783,-0.847,-0.782,-0.8018
wbm-4-33339,-50.7254,-0.629,-0.677,-0.772,-0.8064
wbm-4-33340,-35.7839,-0.6323,-0.6963,-0.766,-0.777
wbm-4-33341,-35.7837,-0.6322,-0.6962,-0.766,-0.7785
wbm-4-33342,-11.9582,-0.3222,-0.3702,-0.48,-0.3025
wbm-4-33343,-25.4485,-0.8112,-0.8592,-0.812,-0.8793
wbm-4-33344,-27.7615,-0.7701,-0.8341,-0.619,-0.529
wbm-4-33345,-12.8318,-0.3626,-0.4266,-0.348,-0.3383
wbm-4-33346,-31.2244,-0.7565,-0.8205,-0.854,-0.765
wbm-4-33347,-10.4496,-0.2766,-0.3246,-0.314,-0.1273
wbm-4-33348,-24.1593,-0.8204,-0.8684,-0.859,-0.814
wbm-4-33349,-31.0854,-0.7594,-0.8234,-0.828,-0.7417
wbm-4-33350,-31.0891,-0.76,-0.824,-0.828,-0.7403
wbm-4-33351,-10.3023,-0.2496,-0.2976,-0.287,-0.0965
wbm-4-33352,-28.7778,-0.5537,-0.6017,-0.614,-0.6497
wbm-4-33353,-20.4245,-0.403,-0.451,-0.371,-0.3445
wbm-4-33354,-104.7114,-0.2667,-0.3307,-0.309,-0.2734
wbm-4-33355,-10.4743,-0.4042,-0.4522,-0.497,-0.4865
wbm-4-33356,-7.6843,0.2355,0.1875,0.174,0.159
wbm-4-33357,-16.9583,0.1815,0.1335,-0.055,0.1563
wbm-4-33358,-19.1572,-0.0383,-0.0863,-0.31,-0.1491
wbm-4-33359,-14.6388,0.3472,0.2992,-0.019,0.214
wbm-4-33360,-31.0237,-0.7394,-0.8034,-0.841,-0.7551
wbm-4-33361,-31.0232,-0.7393,-0.8033,-0.841,-0.7549
wbm-4-33362,-10.3765,-0.2644,-0.3124,-0.301,-0.1076
wbm-4-33363,-24.6245,-0.9428,-0.9908,-0.865,-0.8272
wbm-4-33364,-31.3861,-0.8589,-1.0105,-0.629,-0.801
wbm-4-33365,-40.9024,-1.038,-1.1896,-1.097,-1.0493
wbm-4-33366,-30.8204,-1.1856,-1.348,-1.111,-1.3184
wbm-4-33367,-30.6305,-1.1752,-1.3376,-1.047,-1.2391
wbm-4-33368,-59.6065,-1.2396,-1.402,-1.255,-1.3261
wbm-4-33369,-30.5181,-1.1528,-1.3153,-1.079,-1.2869
wbm-4-33370,-33.9321,-1.489,-1.6789,-1.44,-1.5556
wbm-4-33371,-31.7231,-1.2454,-1.4353,-1.283,-1.4635
wbm-4-33372,-50.9852,-0.4915,-0.654,-0.483,-0.668
wbm-4-33373,-32.1386,-1.2993,-1.4617,-1.273,-1.4472
wbm-4-33374,-58.9725,-1.0669,-1.2293,-1.016,-1.034
wbm-4-33375,-31.5082,-1.2359,-1.4258,-1.243,-1.4264
wbm-4-33376,-31.1431,-1.2198,-1.3823,-1.141,-1.3587
wbm-4-33377,-37.6194,-0.9538,-1.1162,-0.784,-1.1468
wbm-4-33378,-29.9272,-1.1141,-1.2765,-1.009,-1.2017
wbm-4-33379,-44.1586,-0.2262,-0.3886,-0.306,-0.5077
wbm-4-33380,-24.433,-0.6503,-0.6503,-0.71,-0.7153
wbm-4-33381,-98.1802,-0.6877,-0.6877,-0.671,-0.6468
wbm-4-33382,-22.9937,-0.8708,-0.8708,-0.839,-0.8497
wbm-4-33383,-33.1019,-0.85,-0.914,-0.928,-0.9154
wbm-4-33384,-33.1029,-0.8501,-0.9141,-0.928,-0.9157
wbm-4-33385,-61.8897,-1.0445,-1.1085,-0.946,-0.9826
wbm-4-33386,-11.5329,-0.4651,-0.5131,-0.494,-0.4663
wbm-4-33387,-85.2779,-0.3424,-0.4064,-0.474,-0.5482
wbm-4-33388,-24.2378,-0.7577,-0.8057,-0.784,-0.8843
wbm-4-33389,-24.6175,-0.9564,-1.0044,-0.876,-0.8376
wbm-4-33390,-32.2911,-0.8268,-0.8908,-0.886,-0.8368
wbm-4-33391,-32.2921,-0.827,-0.891,-0.886,-0.8371
wbm-4-33392,-60.4197,-0.978,-1.042,-0.883,-0.9228
wbm-4-33393,-11.1071,-0.4007,-0.4487,-0.392,-0.3273
wbm-4-33394,-84.1788,-0.3067,-0.3707,-0.469,-0.5011
wbm-4-33395,-23.9345,-0.7239,-0.7719,-0.77,-0.8609
wbm-4-33396,-58.5576,0.2486,0.1846,-0.098,0.0526
wbm-4-33397,-62.9204,-0.0385,-0.1025,-0.099,-0.1201
wbm-4-33398,-27.9253,0.1263,0.0623,0.251,0.1303
